Time,Nome,Usuario,Tempo,Texto
Flamengo,Léo Queiroz,@qrozleo,8 min,"O vinicius jr com a camisa da seleção, parece o vitinho no flamengo, pqp"
Santos,bruno,@brunobcereja,8 min,O nivel de competitividade é outro mano. É só ver os números dele na champions. Comparar o vini no Brasil e o Neymar no Santos é fazer um recorte tendencioso demais
Flamengo,Thiago CRF,@thcrfla,8 min,"Luiz Henrique é jogadoraço.

Flamengo precisa tirar ele da Rússia

Esse boneco tem vaga em muitos times da Europa"
Vasco,Pedrinho wardell,@Phhcrf,8 min,o que adianta se convocar a bicharada que mama time europeu vai reclamar pq ele vem da merda do Vasco
Flamengo,kleyton,@kleynsc,8 min,seleção do vini jr é o flamengo entendem
Internacional,Damazio anti- fascista,@Damazio26926756,8 min,Que direito internacional
Santos,Não Sei Nada da Silva,@Rogggeie,8 min,até pq o santos é o super time do brasileirão nekkkkkkkkkkk
Santos,twink em declínio,@thilopesds,8 min,Os heteros juram q o técnico não entrou em contato com o Santos e pediu a ficha médica dele pra saber kkkkkk a geração talento sem esforço esta acabando com a mínima noção de mérito q o brasil tem.
Palmeiras,advogada das minusculas causas,@eufebolivar,8 min,o tanto que eu fico linda com qualquer camisa do palmeiras que eu vista <3
Flamengo,elvis moraes soares,@elvismoraess,8 min,Único jogador do flamengo aí em campo é Léo Pereira
Corinthians,InfoTimão,@InfoTimaoBlog,8 min," BIDOU! 

Jesse Lingard teve seu contrato publicado no BID da CBF e já está liberado para estrear pelo Corinthians.

#corinthians #vaicorinthians #timão #sccp #coringão"
Flamengo,Jeyrton Eipscas,@mengaranhao,8 min,to com medo de roubarem o luiz henrique do flamengo
Flamengo,MATHEUS ᶜʳᶠ,@Matheuss1981,8 min,Luiz Henrique no Flamengo virou plano A pro meio de ano.
Flamengo,chribeiro,@_clauhribeiro,8 min,Se o Flamengo conseguir esse “troca” será o melhor “gato por lebre” da história
Botafogo,Kaef ✮,@Dkaef_,8 min,+7=Botafogo de Futebol e Regatas.
Santos,Sara,@Sara9935_,8 min,"Faz nada nem no Santos, imagine na seleção pra jogar contra os maiores do mundo ."
Flamengo,yssa,@iyssax,8 min,Prefiro assistir o meu flamengo
Fluminense,A Tricolor,@aTricolor1902,8 min,vai vir pro Fluminense
Vasco,Kuroda,@lumosznox,8 min,"convocação de 1936286482 atacantes e nenhum deles joga bem na seleção e se juntar todos não da o 2 atacantes da França....

ainda bem que minha seleção é o Vasco e não essa coisa ai"
Flamengo,luan TETRA e BICAMPEÃO,@lauansccp,8 min,"Flamengo e Palmeiras aqui tem condições, o rubro negro principalmente.

Vale total investimento, pois já sabe que é garantia de retorno"
Corinthians,rapt,@raptgsj,9 min,Vinicius Júnior = Pedrinho ex Corinthians
Fluminense,Luis Jesus,@Luis_Zambrano13,9 min,Fluminense de 2023 ganharia dessa seleção brasileira
Santos,André - ★彡,@andrefogaosp,9 min,"Eu ? Jamais. Neymar é jogador de santos cara. 

Seleção. Pqpp"
Vasco,Manel ,@maneel01_,9 min,"O Santos tem os mesmos jogadores e dá a mesma condição de jogo pra ele que ele teria na seleção, e isso que vc tá me dizendo? No jogo seguinte contra esse mesmo Vasco ele fez a diferença e meteu 2, ou não?"
Botafogo,Renata Severo,@_RSevero,9 min,Vinicius Júnior tem medo de cobrar uma falta e deixa pro DANILO DO BOTAFOGO
Vasco,Edu Futirinhas,@edufutirinhas,9 min,Ele tomou 2 contra o Vasco ano passado kkkkkkk
Fluminense,Lozorio,@LamasLozorio,9 min,Seleção brasileira ou um lateral ao 37 do primeiro tempo a favor do fluminense? Duvida cruel
Santos,Jéssica,@JessicaTortela,9 min,"É seleção , ou Santos? KKKKKKKKKKKKK"
Santos,Eu_alyson,@Eualyson22,9 min,"Amigo, vini que tá jogando na europa n tá jogando nada.  Mas tu jura que o neymar que escolhe jogo no brasil vai fazer algo? kkkk vai sim. Deve ser por isso que a seleçao santos tá brigando por titulo"
Flamengo,EvanGhostTriniti,@EvanGhost_,9 min,O nome do filho do jogador do Flamengo kkkkkkkkkkkk
Flamengo,dudaaaaa VAI VER O HARRY E O ZAYN,@favmalik,9 min,que se foda o murillo. é fato que a régua é totalmente diferente quando um jogador do flamengo é convocado por causa do clubismo cego de vcs
Flamengo,elvis moraes soares,@elvismoraess,9 min,Não sabia que a Roma é flamengo tbm
Santos,Jean Farias,@jeanfelipe_fa,9 min,Vinicius Jr. tá mais pesado que o Neymar no Santos.
Flamengo,VN.ᶜʳᶠ,@VN7zxx,9 min,"Eu espero que o José Boto entenda a missão dele no meio do ano, a missão dele no Flamengo é vender o Plata e contratar o Luiz Henrique, imagina esse maluco jogando no Flamengo, tabelando com Paquetá, Jorginho, Pulgar, Arrascaeta, Pedro e etc"
Flamengo,Fábio CRF,@FabioCRF90,9 min,"Ele é bizarro... Leva perigo constante. Influência no jogo gigantesca. Te falar q se ele vem pro Flamengo, seria mais influente até q o Arrasca em sua melhor fase."
Flamengo,Camila,@MillaHelenaa,9 min,Luiz Henrique perdido na Rússia é loucura hein…uma pena que ele não viria pro Flamengo
Corinthians,Informante Fiel,@InformanteFiel,9 min,O bom é que mesmo na ausência do Corinthians a gente passa nervoso assistindo o jogo do Brasil
Flamengo,RiLLeX~*,@rillextriste2,9 min,LH garantiu a contratação dele pra jogar no FLAMENGO no meio do ano
Santos,ダン,@Dan_DBLM,9 min,"E a seleção brasileira/Real Madrid é BEM melhor que o time do Santos.

Time do Santos levando sufoco contra o último colocado, tomou 2 gols contra um time que tinha feito 3 no campeonato todo"
Botafogo,Marc,@marc2050979,9 min,CARA tu não tem nenhuma vergonha de ser botafogo?
Fluminense,reis,@crf_reix,9 min,Convoca do Fluminense que vai dar certo KKKKK
Santos,jotace #ForaCeni,@ecbjul7c,9 min,"Achamos o novo Lucas Vasquez: Douglas Santos. Não faz o mínimo sentido esse bagre ainda ser cogitado entre os 11

extremamente ruim"
Corinthians,Gilson Evangelista,@GilsonEvangel13,9 min,"Corinthians não consegue formar um atacante na base... Vide o centroavante Gui Negão, um horror"
Flamengo,BotafogoES,@BotafogoTriste1,9 min,"AJ é foda irmão...vcs tem um puta treinador..tenha certeza
Coloca o pau na mesa..tem tesão em ganhar 
Lema do cara é coragem
Vai ser sucesso aí...logo ele coloca o time nos trilhos.
Vcs vão brigar c Flamengo e Palmeiras pelos títulos do ano
Estarei torcendo por vcs..vamos juntos"
Vasco,Xandy ᶜʳᶠ,@xandy_freitas93,9 min,Mauro sempre respeitou muito o Vasco e sua história.  O que ele falou é um fato. Existe um conflito de interesses pq seria uma família no comando de dois clubes.
Santos,farpador Reverso ©®,@FarpadorReverso,9 min,"Douglas Santos Não 

Wesley não 

Léo Pereira não 

Bremmer não 

Ederson virou perninha?
Entregando a paçoca o tempo todo 

Os caras parecem que jogam com 50kg nas pernas
LENTOS
LENTOS
LENTOS

RAPHINHA ESTÁ ASSOMBRADO????
ALGUÉM PODE JOGAR JUNTO DO VINI????
Fica na fase de GP"
Flamengo,Tobi,@TobiUtirra,9 min,Das 6 copas qual a mais relevante e realmente impactante? Pq a de 96 foi com uma campanha melhor e jogando igual ao Cruzeiro e contra times mt melhores. Gremio de 17 ganhou a Libertadores mais fraca da historia e o Flamengo tinha o Muralha kkkkkk
São Paulo,Folha de S.Paulo,@folha,9 min,STF condena Governo de São Paulo a indenizar caseiro preso injustamente por sete anos
Fluminense,Grok,@grok,9 min,"É um condomínio residencial no bairro de Cabuçu, Nova Iguaçu (Baixada Fluminense, RJ). Estava dominado pela milícia de Juninho Varão, que extorquia moradores com cobranças ilegais. A PCERJ desarticulou a base deles hoje, prendeu envolvidos (incluindo a gerente financeira) e"
Santos,fora cuca,@dafafesi,9 min,Acabou a síndrome do impostor. Se o Douglas Santos é jogador de futebol pq eu n posso ser bom na minha profissão?
Corinthians,𝑹𝒂𝒊𝒂𝒏𝒆,@Annizinha1910,9 min,Na moral prefiro assistir o Corinthians jogar do que a seleção.
Flamengo,Mengão CRF,@Flamengo311813,9 min,"Tá de sacanagem, flamengo tem q contratar um atacante q seja veloz e faça gols, Plata não sabe fazer gols"
Corinthians,.,@taboosgs_18,9 min,O cara que foge de um jogo contra um Corinthians vai jogar contra França sim
Santos,Gagashi?ˢᶠᶜ,@sfcgagashi,9 min,O Rony tá melhor no santos que o vini hoje
Botafogo,Guiwill,@GuiUrban7,9 min,É incrivel como jogador que passa pelo Botafogo nao sente peso nenhum da camisa da seleção
Santos,Bruno,@Brunodiiias08,9 min,"Vinicius, Raphinha, Martinelli, Andrey, Wesley e Douglas Santos NÃO PODEM jogar pela seleção, eles são ruins, eles são limitadíssimos e não vão ajudar em NADA!"
Botafogo,SY,@CarlosA70756635,9 min,"Luis Henrique joga direita ou na esquerda craque absoluto ,tomara que seja vendido Premier League  ídolo Botafogo"
Internacional,Maria Cristina Silva,@mccristina1962,9 min,O Brasil é uma vergonha internacional.
Santos,JuJu,@Jujuuej,9 min,"Sim, vamos ter interações do &TEAM com o Santos Bravos! Felicidade me resume. "
Flamengo,Di Mauro,@andredimauro,9 min,"TIREM ESSE TECNICO GRINGO 
@MrAncelotti
 botem um brasileiro temos OTIMOS jogadores dai so salva jogadores do flamengo Leo Pereira, Danilo e Alex Sandro, ate o goleiro do sub-20 melhor do que esta porcaria que colocaram ai no time... Temos o PEDRO pq nao escalou ele? 
@CBF_Futebol"
Santos,João Carlos,@ejoaocarlos_,9 min,santos fc
Flamengo,datena ambientalista,@sxntox,9 min,vinicius no flamengo ainda este ano
Santos,dani,@daniem2D,10 min,"mano, convocação do Ibañez foi o Ancelotti querendo ser alternativo e autoral (tô achando Douglas Santos a mesma coisa)"
Vasco,d4vi,@dsmzin,10 min,santos com o neymar em campo tomou 6 do vasco
Flamengo,Hugo Bernardo,@HugoCRF1981,10 min,"O Flamengo foi o que mais revelou campeões do mundo, e nao o time de nazistas chorões"
Santos,Gonzaga,@OTalGonzaga,10 min,"Falaram que o Alex Sandro era ruim pra seleção, eu não aguento mais ver esse Douglas Santos"
Atlético Mineiro,Ju,@jtrdl_,10 min,"Amigão, eu torço para o Clube Atlético Mineiro, você acha que esse jogo da seleção vai me abalar?"
Corinthians,Vladson paz,@PazVladson,10 min,"Deveria ter levado Yuri Alberto, Matheusinho, Bidon…
Pq qualquer torcedor do Corinthians sabe mais que o Ancelotii!"
Flamengo,mai,@trystanmverine,10 min,so a torcida do flamengo votando nessa enquete
Santos,peixinha #ForaCuca,@peixessaa,10 min,tu ta comparando o time inteiro do Santos cm a seleção? kkkkkkkkk pqp
Botafogo,Andressa,@Dessah_Vieiira,10 min,"Luiz Henrique joga muito, parabéns Botafogo por essa grande joia"
Flamengo,hellen do arrascaeta,@vicrfx,10 min,maior injustiça do futebol: luiz henrique não jogar no flamengo
Grêmio,Bruno Mello,@B94mello,10 min,"boa noite, única camiseta da seleção que eu vou vestir é a da minha seleção, Grêmio Foot-Ball Porto Alegrense"
Fluminense,Jornal Folha da Terra,@folhadaterraofc,10 min,Tribunal de Justiça do RJ anula sessão da Alerj que elegeu Douglas Ruas presidente do Legislativo Fluminense.
Cruzeiro,Seu maior fã,@xandinribamar,10 min,O Cruzeiro é hexa.
Flamengo,@su_moraess,·,,LH no Flamengo pra onteeeeeem
Corinthians,Damasceno,@gesca1910,10 min,E pensar que o Corinthians consegue me dar mais alegria que a seleção brasileira
Santos,Ruanzito,@Ruanzitopvd,10 min,"Douglas Santos parece que tá com um fraldão cheio, se arrastando, com medo, não corre e o olise obliterou ele ali"
Grêmio,osantozz™,@osantozz,10 min,O Grêmio é mochileiro.
Flamengo,Miggguuueeelll,@miggguuueeelll,10 min,"É que você não entende o quê as pessoas falam. Vou te dar um exemplo bem fácil de entender, o Santo André é irrelevante no futebol, mas já fodeu o Flamengo numa final de Copa do Brasil."
Cruzeiro,thallesversoᶜʳᶠ,@thallesverso,10 min,"aqui tá uma outra versão da escalação com foco em criatividade e velocidade pelas pontas

sim, coloquei o kaiki pq esse fodido tem jogado muito no cruzeiro e foi convocado"
Botafogo,Ronny Chrizostomo,@ronnysaylor,10 min,"Como que erra esse gol bixoooo
Parecia o Vitinho no Botafogo, juro"
São Paulo,Aaluraah,@aaluraah,10 min,São Paulo é diferenciada mesmo né...
Santos,FabioSR(7),@FabioSR270352,10 min,"Kkkkkkkkkkkk, no Santos com as duas pernas não faz nada"
Fluminense,Pedrinho wardell,@Phhcrf,10 min,Xerem tinha que começar a ser base teste da CBF surreal a quantidade de bons jogadores que sai do Fluminense pqp
Santos,tajo 𒉭,@jota01__,10 min,"ta de sacanagem kkkkkkkk casemiro pior da partida dps desse douglas santos, tentou girar e entregou a bola, o cara na consegue ne correr mais"
Vasco,𝚎𝚖𝚢𝚕𝚕𝚢⁵⁵𓆉||,@clowhosst,10 min,pois se fosse meu vasco ja tinha virado esse jogo
Santos,RANIEL,@iFLEBAS,10 min,"Neymar, na época de Santos e Barcelona, jogava na seleção brasileira de igual para igual com o Messi e CR7, e hoje o vagabundo está lá, menosprezado, porque os comentaristas burros, crias do Casimiro e CazeTv, dizem que ele não consegue nem andar em linha reta... vai entender "
