Time,Nome,Usuario,Tempo,Texto
Flamengo,𝐁𝐢𝐚𝐧𝐜𝐚,@eubiancamesmo,12m,VAMOOOOOO FLAMENGOOO
Vasco,Jotapê ᶜᵉᶜ,@Jpms_217,12m,Vasco já tem treinador
Santos,Gustavo Martins Pereira,@Gustavo50926306,12m,"As pessoas estão tratando o Neymar como se fosse o salvador da pátria, mas a vdd é que ele não consegue nem mesmo salvar o Santos."
Cruzeiro,JcCardoso,@FloydNirva27138,12m,"No mundo do Futebol nada é por acaso tudo e por merecimento, se a SAF Cruzeiro não tem convicção de nada merece essa fase ruim/lanterna!!"
Santos,Fabio E. Restrepo,@fabioerestrepo,12m,Es tan brasilera como Flavia dos Santos.
Corinthians,nina!,@niinasccp,12m,Sport Club Corinthians Paulinha
Palmeiras,CRF,@FutebolCariocaa,12m,"Está falando do próprio técnico dela.

Agora imagina se essa fala fosse ao contrário: ""mulher histérica""
Rapaz, o Brasil ia parar. 

Mas esse é o Modus Operandis do palmeiras: só eles podem falar da arbitragem. Qdo alg fala um ""ai"" a corja toda vem a público rebater. Cínicos!!"
Santos,VegetaSantistaVagabundo,@sashimiri,12m,"Meu Deus, estou sofrendo pelo Santos como sofro quando perdi minha ex"
Santos,mara,@huracanbermudes,12m,"00:08 je pense à toi, 

Neymar Da Silva Santos Junior."
Flamengo,jonil de souza,@de_jonil,12m,Vem Ortiz Léo Pereira vem flamengo Lino e Luiz Araújo não conseguiu
Flamengo,Beatriz,@beatrizz_crf95,12m,No premiere do nada no meio da transmissão de Flamengo x Remo começou a passar Flamengo x Vasco de 2019 ??????
Santos,lili carabina ᶜʳᶠ,@lipypbi,12m,"nos últimos 3 anos só comento futebol aqui, evito em outros ambientes, tem cara que quer me explicar o que é impedimento e nem falando que assisto futebol desde 1995 e lembro do titulo do bairro contra o santos adianta, que vou ao Maracanã desde 2002...

surreal!"
Flamengo,gabi,@eugabizinhab,12m,"bora flamengo, bora querer"
Flamengo,triZ,@hanibolha,12m,ja era pra ter feito gol flamengo paia do caralho
Flamengo,Gabriel,@Gaba_1914,12m,"Aleluia estão se posicionando.

Eu acho realmente impressionante como torcedores de SP e Flamengo são os mais sem culhão de todo o Brasil.

Grandes times que não merecem tanto bundao chorão."
Palmeiras,Cleiton Ferreira,@Cleiton44833941,12m,"Eu acho que é tudo orquestrado.
A Leila paga propina para a arbitragem.
O Abel se vitimiza.
Terá outro erro da arbitragem a favor do Palmeiras (vocês duvidam).
E segue o jogo."
Fluminense,Israel,@israelflu,12m,Entrava todo jogo do Fluminense para nos irritar.
Palmeiras,Jean Carlos,@Jean107mil,12m,Por isso que o Palmeiras foi roubado ano passado e perdeu dois títulos.
Corinthians,Mesbla & Mappin,@lcslx80,12m,"Esqueceu do zagueiro Henrique, foi capitão do Corinthians nos anos 90, ergueu taças e taças, então, infelizmente, criou-se sim, mas não o culpo, pois informação na época era escassa."
Internacional,Johnatan 16,@Johnatan161,12m,"mostra uma ai, que tenha sido iniciada e concluída nesse governo, escolhe qualquer tema, mas sugiro não escolher internacional, que é só vexame."
Flamengo,rubi sem safira,@vmpiregrl__,12m,"Jogo do flamengo hoje, bts hoje, homem aranha esse ano  gratidão"
Flamengo,lia,@aanitrebil,12m,meu primo tá confiante q o remo vai ganhar do flamengo
Grêmio,Marcio,@Marcioporton,12m,Que jogo tu tá olhando?? O Grêmio teve mais chance de chute de fora ou dentro da área do que cruzamento em si
São Paulo,raphinha,@raphadelreyy,12m,Se somar só hoje fiquei 3horas dentro de trânsito em São Paulo
Santos,Sanguetsu Namyl,@PehFla,12m,E o Neymar tinha Zé Rivaldo e Rony como companheiro. Os dois times são limitados mas o Inter vinha de um contexto bem mais favorável que o Santos. Santos esse que recém tomha acabado de sair de um Transferban por exemplo
Vasco,Vitinho Melo,@vitinhoMelo77,13m,Foda que eu escolhi o Vasco
Flamengo,JonFee88,@Jon88Fer,13m,"Como sempre, o Flamengo assustando ( nós), logo no início do jogo. #FLAxREM"
Santos,diabodefranja$$,@isisabrina,13m,meu filho anakin dos santos
Grêmio,Soccer News Grêmio,@soccergfbpa,13m,"RECOMEÇA O JOGO NA ARENA! 

Brasileirão 2026: Grêmio 1x0 Vitória.

PRA CIMA DELES! "
Flamengo,lima,@Thiagodeelima,13m,"Eu fico louco que a primeira finalização do jogo seja do remo, em pleno Maracanã, a porra do Flamengo fica driblando e tocando DENTRO DA ÁREA que desgraça de time que não chuta"
Vasco,Mídia Vascaína,@midiavascaina,13m,"Esse tipo de comentário é muito bom.

Mostra bem o quanto somos torcidas distintas. O torcedor do Vasco AMA de fato o clube.

Que continuemos vivendo e sentindo o nosso clube da forma mais intensa possível e que a frieza continue do outro lado.

Parabéns a torcida do GIGANTE "
Cruzeiro,Ayrtonista,@Purostylo32,13m,"Boca
Cruzeiro
Coquimbo
Barcelona SC"
Flamengo,Jeferson TERRAFLANISTA,@JefersonCRFLA,13m,"O Time dos Caras na Merda, mas eles são mais Felizes que nós Flamenguistas, os caras dão Aulas de como Torcer de como Viver o Futebol, enquanto isso a Torcida do Flamengo vem caminhando pra ser a Torcida mais Merda do Brasil"
Grêmio,𝗧𝗵𝗮𝗻𝗼𝘀,@othanosbr,13m,"2º tempo na Arena do Grêmio   

Grêmio 1 x 0 Vitória       

 Camutanga (GC).     

#Brasileirão2026"
Flamengo,J.p²⁷☭,@jpferreiraa08,13m,2 finalizações do remo nenhuma do flamengo vai ser grande o chororo
Flamengo,eri✮,@eriakame_,13m,"Remo x Flamengo, 7 do primeiro tempo 0x0 pode acabar"
Vasco,Gustavo Afonso,@gu_afonso,13m,"O ""engraçado"" é que o Vasco vai todo cheio de moral e vai empatar ou perder pro Grêmio, domingo. Já vimos esse filme..."
Flamengo,kah. ♡,@opskahh_,13m,Pfvzinho Flamengo tenha piedade do meu Clube do Remo
Flamengo,@thmvp_,·,,"muito interessante a aproximação dos jogadores de ataque do Flamengo, principalmente dos pontas"
Grêmio,CFD - Futebol e Fantasies,@CFD_Oficial,13m,"Começou o segundo tempo:

Grêmio 1x0 Vitória"
Vasco,geovani Souza,@geovani55vasco,13m,Era só ganhar Bahia e Chape ... Jogos q o Vasco foi  bem mlhr e perdeu ... Eram 6 pontos a mais
Flamengo,dinniz,@blumenauseas,13m,Hoje vai ser o dia que o paraense  tem que escolher qual time torcer se é o flamengo ou remo kkkkk
Palmeiras,ÚNICO TETRA,@smpeuheideser,13m,"Verdade, no Palmeiras quem da chilique é o técnico."
Grêmio,Renatismo,@MestredeCopas,13m,É que não tem programa vermelho suficiente né? Quem sabe fazia uma concorrência pro sala falando só do Grêmio
Flamengo,Lessandro,@lessandromg1980,13m,"Um negócio que me incomoda demais no 
@Flamengo
,  o Jorginho é multo fraco defensivamente! Vai bem do meio pra frente,  mas atrás compromete todo o sistema defensivo! Acorda Jardim! 
@BapLuizEduardo
!"
Cruzeiro,Crivo Cabuloso,@xcrivotech,13m,Dirigente do Cruzeiro projeta campanha na Libertadores e revela 'cobrança'
Internacional,Sporting CP Adeptos,@Sporting_CPAdep,13m,"Francisco Martins, personal trainer de Francisco Trincão, publicou um vídeo do treino que o internacional português realizou no sábado, em preparação para o Bødo/Glimt.

Por isso é que aguenta 90 sob 90 minutos e vemos-lhe a fazer sprints de campo inteiro para ajudar na defesa."
Santos,Michelangelo,@eddiejr61,13m,"E tem gente achando ruim nao convocar, n devia nem ser titular nesse time patetico do Santos"
Flamengo,Marcos camposᶜʳᶠ,@Cammposmarcos,13m,Rafinha não chegou nem perto do que o Leo moura jogou no flamengo.
Flamengo,Rattão,@bob1414155,13m,"Força rivalidade não, Fortaleza é o Flamengo dessa Série B, só queremos sair e em 2028 voltar pra Libertadores ou ganhar a Sul-americana"
Grêmio,FILIPI,@filipidosreis3,13m,"Início de 2° tempo.

Grêmio segue o mesmo, sem substituições.

Grêmio 1 x 0 Vitória 

Vamos, Grêmio!

#Grêmio #Futebol #DiaDeGrêmio #Brasileirão2026"
Flamengo,Simone Soares,@simoneebelinha,13m,É bom o Flamengo ficar esperto. Jogar contra time pequeno é muito mais difícil que jogar contra time grande. #FLAxREM
Grêmio,Nicolas Möller,@nicolaspmoller,13m,"Tá linda, recorde de vendas, caixa pro Grêmio!"
Corinthians,Corinthians Futebol Feminino,@SCCPFutFeminino,13m,"E esse cuidado vai além: o Delboni também oferece atendimento domiciliar, com exames e vacinação sem taxa de deslocamento.

No Março Lilás, a mensagem é clara: se cuidar também é um ato de força! 

#AsBrabas
#VaiCorinthians"
Flamengo,Fabiano,@Fabiano74688725,13m,"Remo já chutou ao gol 2 vezes e Flamengo n consegue furar essa zaga 

É incrível isso! 
E depôs eu sou maluco !!!"
Corinthians,Corinthians Futebol Feminino,@SCCPFutFeminino,13m,"Na última terça-feira, a equipe do Delboni foi até o CT do Corinthians para vacinar as Brabas contra a HPV, levando na prática a importância da prevenção e do cuidado com a saúde da mulher."
Flamengo,@su_moraess,·,,O tanto de gol que o Flamengo já podia ter feito 
Corinthians,Aqui é Corinthians!,@Valdirsantos9,13m,"Ei 
@Corinthians
 hj é meu aniversário, ganha essa porra karai"
Vasco,داماسينا,@damasvg,13m,"América de Cali
VASCO
Independente Pettolero 
Barracas central

esse é meu palpite racional, mas de coração, todo mundo sabe oq vai dar nesse sorteio."
Vasco,Mr.BlueSky,@Jorg_Czyk,13m,"Vasco da gama
City Torque
O'Higgins"
Flamengo,NANZIN DO FORTALEZA,@nanzinll,13m,"Todo orgulho de um pernambucano com sua bandeira do bob marley cristão na torcida do Flamengo, o time de todo pernambucano"
Grêmio,Edu Klein,@educklein,13m,"Resultado melhor que a atuação do primeiro tempo.
Grêmio é extremamente burocrático para armar jogadas de ataque.
Muita bola recuada sem necessidade.
Parece que não olham pro lado antes de tocar a bola.
Jogada com os extremas totalmente manjada."
Flamengo,antony,@lothbrokwr,13m,hora do gol flamengo
Grêmio,Pai Bonet,@BonetDouglas,13m,Impressionante comoo Var sempre é contra o  Grêmio
Botafogo,Matheus,@RibeiroFFC02,13m,"Renato n perdeu duas pro Botafogo, a do carioca foi o mano, até quando ta bem intencionado você erra, td q fala é merda, vc tem algum problema mental?"
Palmeiras,Enelcamarin.cl,@enelcamarin,13m,"XI Palmeiras

1. Kauan Lima
6. André Lucas
15. João Paulo
4. Koné
2. Luis Saboia
3. Pimenta
5. Coutinho
10. Erick Belé
9. Heittor
19. Juliano
17. Riquelme Fillipi

DT. Lucas Pereira de Andrade

#LibertadoresSub20xEEC
miniurl.cl/op3gz3"
Flamengo,fê,@_nandaamel,13m,"Juro, adoro passar sufoco assistindo jogo do flamengo com a bia"
Flamengo,annarirang. ⊙⊝⊜,@ariwbts,13m,"Assistindo o jogo, bom que tá sendo hoje pra passar o tempo. Não me estressa, Flamengo. Não estraga a noite."
Corinthians,julio henrique,@juliosccp__,14m,"quinta é quase sexta e tem jogo do corinthians, ja sabe né"
Flamengo,stevan palmeiras,@stevan77_,14m,"em 2021 o palmeiras jogava um futebol horrivel e ganhou uma libertadores passando por sao paulo, galo e flamengo na base da camisa, em 2023 era um dos piores palmeiras dos ultimos anos e ganhou um brasileirão e uma supercopa"
Vasco,LH ✠,@LHcrvg10,14m,"Tá iludidao já né? Kkkkkkkkk 

O famoso embalinho anual do Vasco que fode a cabeça da torcida "
Palmeiras,𝑷𝒂𝒍𝒎𝒆𝒊𝒓𝒆𝒏𝒔𝒆 𝑵𝒆𝒘𝒔,@PalmeirenseNews,14m,"Marlon Freitas não se curva pra ninguém, que todos do Palmeiras sigam seu exemplo.

Tem que mijar e não ser mijado."
São Paulo,gessi,@gesstyli,14m,QUE SÃO PAULO LHE DÊ A DEVIDA RESPOSTA TAXADOR FDP
Flamengo,lara,@laraxcrf_,14m,Flamengo já dando 2 ataques pro remo
Grêmio,Adri Rodrigues,@Adri_SROX,14m,Era para o Grêmio estar em 4° ou 5° lugar na tabela... 
Flamengo,Big Mark ᶠᶠᶜ,@OtricolorVl,14m,Onde que a gente é freguês do flamengo? Mkkkkkkkk
São Paulo,Mallu,@mariarita4141,14m,"QUEIMA DE ARQUIVO
Transferência de Daniel Vorcaro para a Superintendência da Polícia Federal em Brasília e, até agora, ninguém explicou o motivo dessa mudança.
Vorcaro estava na penitenciária federal desde o dia 6, após ser transferido de um presídio em São Paulo."
Flamengo,.,@EdmilsonArruda8,14m,Flamengo
Cruzeiro,Emerson Pancieri,@emersonpancieri,14m," Dirigente do Cruzeiro abre o jogo e detalha negociação com Artur Jorge | Rádio Itatiaia (por 
@lucassbarbosa_
)"
Vasco,mhenrique b. gil ᶜʳᵛᵍ,@henriquegiil,14m,Vasco poderia trazer o Lerma no meio do ano né
Santos,Marcos Again...,@cafetaogancho,14m,deve ser tipo isso a visão daqueles AP torto de Santos
São Paulo,Paulo,@pacslv,14m,"CU Paula reclamando da pizza de calabresa de São Paulo
expulsem essa mulher de novo!

""voce acredita Tia Milena? vem só o pão e a linguiça""
""agora aprendi tem que pedir calabresa e pedir queijo""

#BBB26"
Santos,Luan Henrique,@lluann04,14m,Sem o Santos?
Flamengo,jonil de souza,@de_jonil,14m,Vem flamengo bola trabalhada atrás Léo Pereira Leo Ortiz Léo Pereira e vai tentando Luiz Araújo Alex Sandro e lateral Remo 
São Paulo,nique loira,@m_garridog,14m,eu estou com FOMO tb quero ir na bershka que inaugurou em são paulo
Flamengo,Lucas Mesquita,@mesquitaxix,14m,"desculpa, Remo... vou torcer pro flamengo"
Santos,Martinellosx,@martinellosx,14m,"essas turminha dono de páginas fizesse tanto barulhos como fazem agora, duvido que o santos estava essa draga, pq não fazer pressão pra não contratar bagres e cobrança  SAF , tudo sem vergonha morrerem abraçado com voyvoda, a maioria tava fechado com ele até ontem"
Flamengo,Hick,@hicksilvadj,14m,"Se o Flamengo pegar 1 gol se quer desse estrume, será uma das maiores vergonhas do ano para eles."
Corinthians,Rodrigo Dias,@rodrigodiass15,14m,"Tomara que ganhe, aquele site é um lixo. 
Pessoal daquele site faz o trabalho sujo, dos ratos que roubaram o Corinthians."
Flamengo,Rafael ᶜʳᶠ,@Rafael__03,14m,"essa transição defensiva do Flamengo não dá, se não roubar a bola no ataque, tem que fazer a falta

Jorginho e Pulgar correndo marcando transição são inexistentes."
Grêmio,)-Juarez Moreira.aposentado graças á deus obrigado,@JuarezMoreira7,14m,Grêmio hoje tá jogando bem. Meio campo firme marcador..
Flamengo,jheni,@alv11s,14m,"QUE AÇÃO FODA NO MARACANÃ!

 É lindo ver essa iniciativa vindo do Flamengo,que isso inicie com outros times tb,para continuarmos nessa luta contra o racismo!"
Flamengo,Fim de Jogo/Veiga de Almeida,@fimdejogoaguva,14m,"Quase o primeiro do Remo no Maracanã, coração da galera parou por alguns instantes.
6 min - Flamengo 0x0 Remo
@fimdejogo"
Vasco,Dinho ✠ﮩ٨ــ,@dinhovianna_ofc,14m,"carente oq minha torcida fez o que todas tem que fazer ?? vibrar e comemorar ?? que onda mano kkkkkk Vcs tricolores são tudo doído, vivem de Vasco essas páginas, só falam do Vasco .. se a gente ganha é carência com morar kkk se perde somos série B … PQP"
Flamengo,Fábio William nascimento oliveira,@FbioWillia19365,14m,"Você não entendeu meu ponto. Atualmente, o maior erro no jogo do Neymar é tentar fazer o que ele fazia aos 25 anos 
Ele não consegue mais aos 34 anos 
Quando ele joga o simples perto do gol ele faz a diferença 
Como fez contra o Flamengo e contra o Vasco"
São Paulo,luis .✦ ݁˖ Ψ,@redwinekissin,14m,chegueiii são paulo
Botafogo,Carlos Henrique Ribeiro,@h41082274,14m,"Kkkkkkkkkk só não são a quarta força do Rio hoje porque o Textor fodeu o Botafogo kkkkkk

Baixa a bolinha templário, tá vivendo de 98 até hoje."
Flamengo,fudido da desgraca,@guilhermpz,14m,quem abriu as cobranças do flamengo no mundial foi o de la cruz cara kkkk nunca foi e nunca vai ser regra
São Paulo,Lucas,@Skye822,14m,"Eu tomei quando fui pra Minas, mas é bem difícil de achar aq em São Paulo 

Muito gostoso, aliás"
Fluminense,Fluco,@flucomic,14m,"@FluminenseFC
 vamos querer movimentar as massas e fazer do mestre cartola nosso novo mascote???"
Flamengo,Fefeˢᶜⁱ,@048_fefe,14m,"na verdade, as maiorias paternidades do futebol brasileiro atualmente são:

-INTER PAI do grêmio 
-FLAMENGO PAI do palmeiras"
Grêmio,Alan,@AlanLavall,14m,Então deve ser por isso que o Inter ganhou mais que o grêmio mesmo mesmo ficando atrás na tabela ano passado
São Paulo,Gabriel,@OGabriel_spfc94,14m,"Olha só que ousadia do são paulo, como ousam em falar de arbitragem? Só porque foram roubados nesse jogo inúmeras vezes, que absurdo. Vai tomar no seu cu FDP"
Flamengo,𝕵𝕺𝕺𝕺𝕺𝕵,@jooooj758461,14m,O Flamengo se tornou o novo fluminense da esquerda performática brasileira.
Botafogo,Anibal Moreno me salvo la vida,@tobyy24_,14m,"River, Millonarios, Montevideo, Botafogo"
Flamengo,daviᶜʳᶠ,@drxjz7,14m,flamengo sendo preguiçoso contra o remo maneiro.
Palmeiras,Williams,@Williyamsmart,14m,"A LAPADA DA TIA LEILA!  ""Esses homens são muito histéricos."" A presidente do Palmeiras não só rebateu o diretor do São Paulo, como deu uma aula de como alugar um triplex na cabeça do rival sem perder o estilo. O clima pro próximo Choque-Rei acabou de subir 100 graus! "
Flamengo,biazoka,@biabsb_25,14m,Flamengo veio a fim da resenha hojd
Grêmio,Giacumuzzi,@O_Giacumuzzi,14m,"Trouxe minha sogra a primeira vez no jogo do grêmio, ela me perguntou porque aquele jogador errava todas! Era o Pavon "
Santos,ma,@marokadbr,14m,Não adianta o Neymar lançar vídeo no YouTube da “super vida difícil dele” quando chega em jogo do Santos não consegue andar em linha reta kkkkkk essa cara não cansa de ser um fanfarrão!
Flamengo,pandora,@isadorarodrigss,14m,Faz raiva não Flamengo
Cruzeiro,sol,@blaugcabj,14m,nos tocaba cruzeiro
Santos,Victor Gonçalves,@victorgpereira8,15m,"O 
@SantosFC
 morreu com o Pelé mesmo. Contratar o Cuca, é como a morte de um ente querido. Até eu, que não torço pro Santos, sinto raiva."
São Paulo,Uchinanchu (うちなーんちゅ),@3lemento_115,15m,Kkkkkkk O São Paulo me deixa assim também 
Internacional,Carina,@moxzinlizers,15m,Dito isso 2x1 pro internacional.
Vasco,bolsofla,@Alv23615Cd,15m,A verdade é que o Flu nasceu lá ser puta do Vasco
Palmeiras,Twit Palmeiras,@twitpalmeiras,15m,"Leila Pereira sobre reunião entre os clubes/CBF:

❝A presidente Leila tem um bom coração e quer lutar pelo bem do futebol brasileiro, claro, com o Palmeiras sempre vencedor e disputando títulos, mas buscando a evolução do futebol como um todo, porque todos ganham.

Houve uma"
Grêmio,Jaderson Suarez,@Jaderson_Suarez,15m,"O time do Grêmio é bem medíocre, a sorte que o Vitória é muito ruim. Sobre nosso técnico, quero parafrasear o filósofo 
@JoaquinTeixeira
, Luis Castro é um Jair Picerni com passaporte europeu."
